Command: /home/jay/Desktop/graduation_project/i2c/./simv -l sim.log
Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP2_Full64; Runtime version O-2018.09-SP2_Full64;  Jan 23 11:39 2026
*Verdi* Loading libsscore_vcs201809.so
FSDB Dumper for VCS, Release Verdi_O-2018.09-SP2, Linux x86_64/64bit, 02/21/2019
(C) 1996 - 2019 by Synopsys, Inc.
*Verdi* FSDB WARNING: The FSDB file already exists. Overwriting the FSDB file may crash the programs that are using this file.
*Verdi* : Create FSDB file '/home/jay/Desktop/graduation_project/i2c/i2c_eeprom_test.fsdb'
*Verdi* : Begin traversing the scopes, layer (0).
*Verdi* : Enable +all dumping.
*Verdi* : End of traversing.
Time=0 | CMD_VALID=0 | CMD_RW=0 | BUSY=0 | DONE=0 | ADDR=0x000 | WR_DATA=0x00 | RD_DATA=0x00 | SDA=1 | SCL=1
Time=588245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=589245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=590245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=591245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=592245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=593245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=594245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=595245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=596245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=597245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=598245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=599245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=600245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=601245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=602245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=605245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=606245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=607245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=608245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=609245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=610245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=611245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=612245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=613245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=614245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=615245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=616245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=617245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=618245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=619245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=620245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=621245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=622245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=623245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=627245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=628245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=629245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=630245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=631245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=632245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=633245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=634245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=635245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=636245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=637245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=638245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=639245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=640245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=641245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=642245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=643245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=644245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=647245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=648245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=649245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=650245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=651245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=652245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=653245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=654245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=655245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=656245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=657245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=658245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=659245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=660245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=661245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=662245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=663245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=664245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=665245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=666245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=667245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=0 | DONE=1 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
8-byte write completed at time 667255000
Time=667255000 | CMD_VALID=0 | CMD_RW=0 | BUSY=0 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1

--- Test 6: Read 8 bytes from address 0x100 ---
Time=668255000 | CMD_VALID=1 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=668265000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=669255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=670255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=671255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=672255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=673255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=674255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=675255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=676255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=677255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=678255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=679255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=680255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=681255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=682255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=683255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=684255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=685255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=686255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=686355000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=687255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=688255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=690255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=691255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=692255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=693255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=694255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=695255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=696255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=697255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=698255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=699255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=700255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=701255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=702255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=703255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=704255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=705255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=705355000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=706255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=707255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=708255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=709255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=710255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=711255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=712255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=713255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=714255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=715255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=716255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=717255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=718255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=719255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=720255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=721255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=722255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=723255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=724255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=725255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=726255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=726355000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=727255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=728255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=730255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=731255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=732255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=733255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=734255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=735255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=736255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=737255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=738255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=739255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=740255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
